RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12794,62347986,Miller,647,France,Female,66,10,207894.52,2,0,1,68134.1,1
12795,74524771,Smith,374,Germany,Male,62,2,29733.77,3,0,1,57071.82,1
12796,72531121,Smith,649,Germany,Male,41,10,62996.51,1,1,1,101442.03,0
12797,22120748,Smith,787,Germany,Female,66,6,104789.56,1,1,0,65479.56,0
12798,33174647,Miller,582,Germany,Male,63,7,62339.87,3,1,0,50522.57,0
12799,96463443,Davis,379,France,Male,40,7,67102.8,1,1,0,118881.74,0
12800,35117983,Smith,824,Spain,Female,35,1,201906.18,3,1,1,20655.36,0
12801,29546337,Jones,835,France,Male,30,0,114808.93,1,0,0,132898.98,1
12802,17610311,Brown,764,France,Female,23,4,146435.44,4,1,0,35910.6,0
12803,56309805,Williams,706,Germany,Male,70,6,242449.87,2,0,1,83314.88,1
12804,75262436,Smith,777,Germany,Female,25,1,27929.85,2,1,0,107658.88,0
12805,56636499,Smith,762,France,Female,58,5,245380.17,4,0,0,60077.38,0
12806,11045137,Williams,769,Germany,Male,23,2,164191.36,3,1,0,59831.71,1
12807,86763323,Davis,439,France,Male,40,7,121711.35,3,1,1,55204.93,1
12808,49004163,Davis,734,Germany,Male,47,5,211888.59,3,0,1,34616.37,1
12809,97441557,Davis,721,Spain,Male,41,0,196223.95,3,1,1,107741.31,0
12810,39545441,Jones,421,Spain,Female,71,9,241037.29,2,0,1,107922.14,1
12811,65655435,Johnson,719,France,Male,41,7,11200.1,3,0,1,54040.96,1
12812,50009401,Jones,775,France,Female,65,9,222052.61,1,1,1,98603.72,1
12813,42166454,Smith,813,Spain,Male,35,8,12587.39,2,0,1,45393.25,1
12814,30799712,Smith,523,Spain,Male,66,10,200784.28,2,1,1,82505.44,1
12815,52600753,Williams,705,Germany,Male,53,5,203193.06,3,1,1,35804.48,1
12816,17340575,Davis,785,France,Female,43,8,11507.68,1,1,0,85704.86,1
12817,47955366,Miller,781,France,Male,46,4,226364.09,3,0,1,50558.88,1
12818,92777732,Jones,422,France,Male,64,1,112653.39,1,0,1,124478.46,1
12819,77452890,Davis,777,Germany,Male,59,3,149733.64,3,1,0,54221.87,0
12820,51422595,Williams,553,Germany,Male,43,2,236671.27,1,1,1,132509.1,1
12821,96622174,Smith,568,France,Male,56,9,211197.09,3,0,1,61851.72,0
12822,95546599,Jones,377,Spain,Female,37,8,82499.41,2,1,1,109636.85,0
12823,53095495,Brown,647,Spain,Female,43,9,146590.57,1,0,0,139940.22,0
12824,73927598,Johnson,680,Germany,Male,21,2,77688.62,4,1,1,136498.92,1
12825,90559622,Williams,632,France,Female,70,9,147915.6,1,0,1,122137.35,1
12826,22662386,Brown,465,Germany,Female,20,7,14571.89,4,0,0,12351.24,1
12827,12725107,Johnson,818,Germany,Male,29,2,175148.03,3,1,1,85764.1,0
12828,68002140,Miller,532,France,Male,61,4,165471.64,3,0,1,58570.89,1
12829,45985428,Miller,853,France,Female,40,8,210347.4,3,0,0,61841.59,0
12830,24432290,Jones,367,France,Female,39,9,52267.26,2,1,1,58431.96,1
12831,12889773,Smith,391,Germany,Female,43,9,200744.83,4,1,1,118678.23,1
12832,31730547,Davis,817,Germany,Male,41,7,107345.78,3,0,0,124677.76,1
12833,91246605,Brown,565,France,Female,61,9,237660.09,1,0,1,97197.49,1
12834,20513507,Miller,795,France,Male,20,9,204508.96,4,1,1,106842.07,1
12835,12615974,Williams,466,Spain,Female,43,7,246352.34,4,0,0,99184.39,1
12836,30816508,Davis,603,Spain,Female,41,6,213114.44,1,0,0,128935.51,0
12837,25934407,Davis,527,Spain,Male,37,3,82291.95,2,0,1,51208.87,1
12838,77971915,Williams,832,France,Female,19,7,123864.95,4,0,0,50704.72,1
12839,68554197,Brown,502,Germany,Male,66,7,5550.18,4,1,0,110067.59,1
12840,41263913,Williams,518,Spain,Female,28,9,239286.61,3,0,1,111164.45,0
12841,46902133,Jones,833,Germany,Male,67,10,193273.68,4,0,0,47761.28,0
12842,50773263,Jones,825,Germany,Female,41,9,143716.94,1,1,0,141627.32,0
12843,66552224,Davis,726,Spain,Female,66,8,204424.33,1,0,1,91516.8,1
12844,31683068,Williams,545,France,Female,32,10,25924.97,1,0,1,120045.71,0
12845,22170233,Brown,623,Spain,Male,67,2,9024.79,4,1,0,143680.94,1
12846,34327081,Smith,709,France,Female,21,7,144993.21,3,1,1,59628.03,0
12847,56582526,Jones,669,France,Male,68,6,150706.6,2,1,0,79195.72,1
12848,32153756,Williams,757,France,Female,22,6,57531.33,2,1,1,98922.13,1
12849,24134086,Williams,708,Germany,Female,24,2,37315.98,1,0,0,101673.91,1
12850,15589927,Davis,632,Germany,Female,37,10,237113.43,4,0,1,129839.29,0
12851,93601617,Johnson,699,Spain,Male,67,5,242468.47,4,0,1,74741.14,1
12852,73311476,Johnson,827,Germany,Male,34,1,169598.44,2,0,1,26331.21,1
12853,47554182,Brown,622,France,Male,21,10,174281.32,4,0,0,123595.13,1
12854,37839087,Jones,785,Spain,Male,41,6,175050.44,4,1,0,43166.63,1
12855,67425501,Jones,562,France,Male,28,9,95967.43,1,1,0,144847.81,0
12856,65855300,Smith,559,Spain,Male,44,7,212500.0,2,1,0,121293.36,1
12857,43184093,Davis,652,France,Female,22,6,65676.38,1,1,0,102288.82,0
12858,19247926,Williams,496,France,Female,36,6,201170.05,3,0,1,54712.92,1
12859,47347940,Davis,613,Spain,Male,20,2,18275.57,2,1,0,135405.37,1
12860,32269601,Williams,425,France,Female,22,0,15385.49,4,0,1,33970.19,1
12861,77891263,Jones,515,France,Male,43,2,55256.15,3,0,0,13585.24,0
12862,92203926,Brown,605,France,Male,44,7,194500.6,1,0,0,32434.82,1
12863,96377673,Brown,703,France,Female,24,10,31257.62,1,0,0,83506.83,1
12864,58162218,Williams,519,Spain,Female,66,0,173120.28,1,1,1,54797.56,0
12865,68586121,Williams,624,Spain,Female,70,10,56488.88,4,1,0,47447.43,1
12866,51138970,Jones,372,Spain,Female,39,7,36532.87,3,0,1,149452.62,0
12867,53867981,Johnson,647,Spain,Male,48,9,94483.05,4,1,1,57386.92,1
12868,58984727,Johnson,405,Spain,Female,60,10,72325.45,3,1,1,103750.79,1
12869,97060075,Jones,396,Spain,Female,40,7,100084.54,1,1,0,12202.36,1
12870,21459614,Davis,585,Spain,Female,36,7,249443.77,1,1,0,40398.3,0
12871,52462528,Jones,718,Germany,Female,22,2,79125.93,1,1,0,42759.4,1
12872,40120880,Miller,535,France,Male,65,8,221841.69,3,1,0,85781.08,1
12873,64900722,Smith,460,Spain,Male,48,6,216242.48,1,0,0,42384.63,0
12874,59606515,Smith,752,France,Female,43,7,231085.73,4,0,1,111723.12,0
12875,30909200,Jones,415,France,Male,48,7,166271.18,4,1,0,120919.75,0
12876,11593787,Smith,379,France,Male,41,1,231327.34,1,0,1,70079.15,1
12877,40343236,Smith,557,France,Male,61,0,231793.23,2,1,0,147128.23,1
12878,44655594,Brown,723,Spain,Male,65,1,238130.66,1,0,0,15567.6,1
12879,30555625,Smith,803,Germany,Male,67,8,242085.82,1,1,0,26183.02,1
12880,50305411,Williams,696,France,Male,60,0,104620.62,3,0,1,148419.76,1
12881,50320526,Jones,388,Germany,Female,37,7,220908.07,1,0,1,92396.49,0
12882,28125089,Johnson,622,Spain,Male,22,4,137650.48,3,0,1,98834.71,1
12883,51665088,Smith,779,Germany,Male,68,8,238304.17,4,1,0,96008.76,1
12884,56042250,Brown,658,France,Male,45,9,19985.28,2,1,0,90050.19,0
12885,34828293,Smith,658,Germany,Female,34,1,32429.35,1,0,1,59467.08,1
12886,84851230,Jones,540,France,Female,39,3,34000.28,4,0,1,54825.71,0
12887,52234973,Williams,585,Germany,Male,27,7,51269.27,2,1,0,137991.3,1
12888,33732951,Miller,653,France,Female,27,0,35007.76,2,1,1,33758.62,0
12889,97606933,Johnson,428,Spain,Female,59,5,15969.13,1,0,1,118806.68,1
12890,75484766,Miller,747,France,Male,39,3,105515.68,2,1,0,144245.59,1
12891,98156732,Davis,726,Spain,Female,40,1,58803.48,3,1,0,64217.17,1
12892,93756068,Williams,543,Spain,Male,66,10,29864.57,3,1,1,56369.23,0
12893,28751000,Jones,789,France,Female,41,10,14190.16,1,0,1,99937.58,0
12894,48870736,Johnson,619,France,Female,22,8,178650.73,4,0,1,65635.63,1
12895,68714769,Williams,605,Spain,Female,26,6,181711.23,4,0,0,105724.88,1
12896,20462755,Jones,441,Germany,Male,37,1,187714.04,2,0,0,31735.28,1
12897,37527655,Davis,426,Germany,Female,36,6,49987.95,2,0,1,53457.7,0
12898,15695793,Johnson,377,Germany,Male,60,7,237662.08,3,0,1,58592.28,1
12899,79575571,Johnson,629,Spain,Male,68,0,54921.81,1,1,0,28912.98,1
12900,78738789,Brown,395,Spain,Male,48,10,225549.95,1,0,1,48776.55,1
12901,25748739,Smith,425,Germany,Male,69,3,30097.96,4,0,1,69089.62,1
12902,20078524,Davis,818,France,Male,55,4,83620.23,4,1,1,150112.4,0
12903,65752402,Jones,540,Germany,Male,68,6,117674.5,2,0,0,136315.12,0
12904,17171172,Williams,402,France,Female,21,5,204080.72,3,1,0,60353.67,1
12905,70469161,Jones,616,France,Female,62,8,136712.27,3,1,1,95457.4,1
12906,11191946,Miller,778,Spain,Male,25,4,199966.64,4,1,1,31742.81,0
12907,73368279,Brown,574,Germany,Female,70,0,232572.68,2,1,0,32806.44,1
12908,99713509,Smith,814,France,Female,43,8,94381.72,2,0,1,54522.22,1
12909,65442782,Jones,623,France,Female,65,1,886.87,3,1,0,40283.28,1
12910,34939216,Smith,610,Spain,Male,20,3,136081.58,3,1,0,89274.19,1
12911,75337067,Brown,780,France,Female,35,3,168019.29,3,1,0,134178.19,1
12912,88068487,Davis,683,Germany,Male,20,3,67650.75,4,0,0,19295.47,1
12913,91346526,Jones,766,Germany,Male,59,9,241538.5,2,0,1,45233.19,1
12914,57267085,Smith,363,Germany,Female,28,3,48442.4,2,1,0,101817.01,0
12915,99467820,Johnson,527,Germany,Female,22,0,227156.06,4,1,1,100305.05,0
12916,31248131,Miller,543,Spain,Male,59,0,214754.42,3,1,1,53646.4,1
12917,55211748,Smith,727,Spain,Male,42,7,227714.39,1,0,1,69787.32,1
12918,92476254,Williams,463,Spain,Female,43,3,27237.7,4,0,0,97931.86,1
12919,64283156,Miller,525,Germany,Male,21,1,205900.22,3,1,0,128882.77,1
12920,54006077,Davis,525,Germany,Male,49,9,240161.42,2,1,1,111982.33,1
12921,94910509,Brown,658,France,Female,64,9,248682.91,3,1,0,137801.29,1
12922,82216397,Jones,755,Germany,Male,50,9,92358.1,2,1,1,126179.9,0
12923,53951179,Johnson,481,Spain,Female,58,10,238698.7,3,0,0,145943.7,1
12924,48592591,Davis,834,Germany,Male,50,10,47018.69,3,0,1,22489.59,1
12925,81751892,Brown,830,France,Male,31,1,196924.75,3,1,0,108891.0,1
12926,41646672,Davis,524,Spain,Female,42,1,183977.85,1,0,1,149014.48,0
12927,63036511,Davis,773,Spain,Female,28,1,198597.14,3,1,0,16240.4,1
12928,35643402,Brown,641,France,Male,31,6,128786.99,1,0,0,61215.12,0
12929,47505012,Smith,558,Germany,Female,35,9,185000.44,2,0,0,52129.35,0
12930,42602426,Williams,821,Spain,Male,41,3,120320.82,3,0,1,97123.56,1
12931,63263933,Johnson,694,Germany,Male,43,1,3256.39,4,1,1,27474.21,0
12932,79049572,Miller,771,Spain,Female,20,9,141370.47,3,1,1,140550.74,1
12933,56169414,Jones,671,Spain,Female,67,1,195992.11,2,1,0,126712.3,0
12934,86647445,Miller,375,Germany,Female,41,8,121761.94,2,0,0,9753.52,1
12935,91160821,Davis,414,France,Female,44,6,244929.74,2,0,1,106986.62,0
12936,65265840,Johnson,464,France,Male,51,7,155403.04,4,0,1,126335.25,1
12937,30591633,Williams,549,Germany,Male,27,7,200556.04,4,0,0,98134.7,1
12938,62194440,Williams,524,Spain,Female,70,0,69187.81,4,0,0,70768.82,1
12939,87531199,Williams,538,Spain,Male,48,6,233019.45,1,1,1,118929.43,1
12940,45796874,Smith,443,France,Male,59,4,36852.55,2,1,1,125963.7,1
12941,76326999,Davis,562,Germany,Male,40,2,206724.26,4,1,0,140138.67,1
12942,37925476,Davis,729,France,Male,27,10,17378.94,4,1,0,147853.04,0
12943,69483969,Smith,810,Germany,Female,37,0,22113.85,2,1,1,54649.59,0
12944,63593730,Jones,711,France,Male,44,7,78020.3,3,0,1,101211.37,1
12945,84212444,Jones,597,France,Male,30,4,176259.38,3,1,0,50323.8,1
12946,98079007,Williams,681,Spain,Female,48,6,82249.5,2,0,0,94594.32,0
12947,75703743,Miller,515,Germany,Male,30,6,171980.17,2,0,0,138482.81,1
12948,83113583,Johnson,400,France,Female,42,9,236300.73,3,1,1,96842.07,1
12949,67527216,Brown,802,Spain,Male,60,6,10432.37,1,1,0,142209.3,1
12950,69359482,Brown,739,Spain,Male,58,4,159500.81,1,0,1,85693.16,1
12951,47536744,Smith,774,France,Male,25,7,53354.8,4,1,0,50550.68,1
12952,91947254,Miller,426,Germany,Female,63,1,197467.4,4,1,0,129945.22,0
12953,30567896,Smith,528,Germany,Male,22,7,222746.02,3,0,0,131100.23,0
12954,28094257,Davis,469,Spain,Male,29,7,46858.25,3,1,0,90568.34,1
12955,25192737,Williams,418,Germany,Male,29,7,238394.09,4,1,0,118874.43,1
12956,84566344,Smith,722,Spain,Female,20,2,244101.95,4,1,1,47461.34,1
12957,52079583,Miller,492,France,Female,68,7,80459.86,1,0,1,142338.85,1
12958,20438575,Miller,397,Germany,Male,22,6,96335.4,3,0,1,53479.25,1
12959,58270149,Williams,425,Spain,Male,25,7,88104.6,2,1,0,84879.05,1
12960,15424600,Williams,761,France,Female,68,1,169978.6,1,1,0,33565.24,1
12961,34313029,Jones,364,France,Male,41,1,217344.71,1,0,0,131292.54,1
12962,49462292,Johnson,757,Spain,Male,38,4,190047.95,4,1,0,64358.46,1
12963,41374590,Miller,574,France,Female,60,6,92467.54,3,0,1,28152.05,1
12964,49633097,Brown,432,Spain,Male,70,4,18188.54,4,1,1,123306.41,1
12965,91455364,Brown,596,Spain,Female,23,4,-6609.16,2,0,0,29415.3,1
12966,17983647,Davis,816,France,Female,60,10,51788.68,3,1,1,135579.85,1
12967,74256040,Jones,415,France,Male,41,5,59289.66,2,0,0,33115.44,1
12968,79505114,Jones,825,Germany,Female,62,6,127916.08,3,1,1,144260.29,1
12969,69852370,Johnson,425,Germany,Female,21,3,236850.47,4,1,1,54679.04,1
12970,14765655,Miller,740,France,Male,70,8,246787.67,3,0,1,90505.09,1
12971,94711937,Davis,355,Germany,Male,20,7,133242.89,2,0,0,99473.92,1
12972,46917897,Davis,815,Spain,Female,29,4,130147.62,2,1,0,93111.91,1
12973,71767590,Smith,542,Germany,Female,51,7,141291.1,3,1,0,46748.09,0
12974,13953377,Williams,532,France,Male,44,1,232313.11,2,1,0,16817.31,0
12975,98873771,Davis,811,Germany,Male,35,2,247104.54,1,0,1,26769.09,1
12976,53798778,Miller,828,Spain,Female,53,6,97836.62,3,1,1,36234.54,1
12977,85622161,Smith,831,Spain,Female,24,7,47936.23,3,0,0,146092.44,0
12978,95923241,Davis,744,Spain,Male,31,9,240190.64,3,0,1,145969.72,1
12979,60144776,Jones,591,France,Male,17,8,65241.5,3,1,1,92481.05,0
12980,70968134,Williams,686,France,Male,59,7,21542.37,2,0,0,95069.25,0
12981,48576491,Davis,815,Spain,Female,53,1,144218.49,1,0,0,139633.31,0
12982,34537774,Johnson,716,France,Male,25,4,61348.69,4,0,0,90294.14,1
12983,49432044,Smith,435,Germany,Male,61,6,14535.56,3,0,1,127112.7,0
12984,41227715,Johnson,775,Spain,Male,66,6,118.54,2,0,0,94071.99,1
12985,47716779,Miller,404,Spain,Female,48,0,78757.78,4,0,0,57780.02,1
12986,65509798,Davis,780,Spain,Male,21,3,106850.34,4,1,0,122674.76,1
12987,41485705,Smith,408,Spain,Female,27,6,35640.83,1,1,0,29847.07,0
12988,19720943,Smith,811,Spain,Male,68,9,57704.99,1,1,0,46557.12,1
12989,52781225,Smith,546,France,Male,52,4,20130.88,2,1,1,131945.02,1
12990,40572048,Johnson,421,Spain,Male,61,7,147260.14,3,0,0,94110.73,0
12991,41577357,Jones,613,France,Female,28,4,225275.7,2,0,0,43256.47,0
12992,92848693,Brown,778,Spain,Female,30,0,233682.9,4,1,1,81068.37,1
12993,54922637,Davis,838,France,Male,20,10,50481.36,2,1,1,40779.73,1
12994,98362081,Smith,768,Spain,Male,68,2,61104.56,3,1,0,129923.9,1
12995,50068579,Davis,450,Spain,Male,21,7,9219.03,3,1,0,133994.85,1
12996,73513391,Williams,630,Spain,Male,24,7,10581.32,4,0,0,123262.01,0
12997,12826813,Williams,743,Spain,Female,48,5,106206.81,3,1,1,97259.29,1
12998,82324067,Davis,392,Spain,Male,36,6,102910.62,2,0,0,104972.06,1
12999,60130522,Brown,445,Spain,Male,26,10,105399.74,2,0,0,90012.57,0
13000,41687969,Davis,719,Spain,Female,60,6,20847.11,4,0,0,73128.76,0
13001,81244672,Smith,368,Spain,Female,61,10,21829.77,4,1,1,138355.81,1
13002,27834581,Jones,757,Germany,Male,49,3,40614.51,4,0,1,144093.64,0
13003,24149325,Smith,662,Germany,Male,66,1,179785.98,4,0,0,33243.42,1
13004,68309757,Jones,749,Spain,Female,60,7,31657.17,4,1,1,59184.64,1
13005,19744501,Brown,678,Germany,Female,68,7,3507.63,4,1,1,46409.35,0
13006,58137393,Jones,692,France,Female,63,10,191418.15,1,1,0,20530.25,0
13007,56563115,Smith,834,Germany,Female,24,1,223731.24,3,0,1,68345.96,1
13008,32478935,Davis,697,Spain,Female,28,9,64035.36,1,1,1,47741.29,1
13009,19111153,Brown,405,France,Male,32,9,158616.65,1,1,1,148228.45,0
13010,19664375,Miller,356,Spain,Female,61,0,45375.47,2,1,1,134320.23,1
13011,15900741,Brown,819,France,Male,64,8,161550.0,2,0,0,16632.49,0
13012,73221474,Johnson,367,France,Female,51,0,170836.01,3,0,0,152770.82,1
13013,91705416,Johnson,431,Germany,Male,23,0,140197.96,1,0,1,99457.68,1
13014,85320466,Brown,442,France,Female,27,4,44700.92,2,1,0,143208.43,1
13015,12495997,Smith,710,Spain,Male,31,1,240931.05,2,1,1,62291.39,1
13016,13723384,Davis,582,France,Female,28,8,11756.36,3,0,1,102752.25,0
13017,26295887,Smith,596,Spain,Male,42,4,198010.89,2,0,0,53626.38,1
13018,73044716,Williams,837,France,Female,71,5,13375.47,3,0,1,119282.05,0
13019,42679975,Jones,822,Germany,Male,36,5,60506.11,3,0,1,100614.43,1
13020,63708511,Jones,399,Germany,Male,42,10,93670.64,2,1,0,33965.77,1
13021,99493030,Johnson,764,Germany,Male,37,9,245272.56,4,1,0,136069.5,1
13022,28430621,Johnson,715,France,Female,25,10,240903.74,1,0,1,56516.65,1
13023,68286332,Williams,803,France,Male,40,1,35340.33,3,1,0,94427.15,1
13024,63389865,Miller,832,France,Male,41,10,17445.67,4,0,1,130282.02,0
13025,84925713,Davis,820,France,Female,50,9,97828.83,2,1,1,140545.18,1
13026,65420020,Brown,663,Germany,Female,20,3,242413.02,2,0,1,59321.87,1
13027,17947575,Johnson,767,Germany,Female,25,9,99018.57,4,1,1,56009.73,1
13028,74156270,Jones,569,Germany,Female,22,1,195417.59,3,1,0,63837.61,0
13029,10653547,Miller,770,France,Male,65,7,179112.53,2,1,0,46158.76,0
13030,12419005,Miller,575,Germany,Female,71,10,27429.27,4,0,1,147684.95,1
13031,83486238,Miller,369,France,Female,59,0,218456.09,3,1,1,144954.49,1
13032,26780150,Brown,415,Germany,Male,41,10,59712.95,4,1,0,73019.5,1
13033,26329876,Johnson,475,Germany,Female,42,0,33422.63,3,1,1,70312.85,1
13034,79572786,Brown,752,France,Female,52,10,102175.04,3,1,0,108484.17,0
13035,91533984,Smith,828,France,Female,23,10,64410.88,3,0,0,33661.32,0
13036,13136952,Smith,770,Germany,Female,26,7,150905.33,3,1,0,31939.26,1
13037,37695598,Davis,706,Spain,Female,20,9,34154.34,1,0,0,12187.2,0
13038,79410619,Miller,758,Spain,Female,35,2,192478.21,4,1,0,102060.52,0
13039,39403626,Williams,618,Spain,Female,69,7,210763.0,3,0,1,58456.7,1
13040,77875403,Brown,635,Germany,Female,43,7,202647.52,4,0,0,98489.11,1
13041,18594970,Miller,714,Germany,Female,19,9,204487.11,4,1,0,128906.89,1
13042,93426720,Brown,452,Spain,Male,43,3,180563.52,3,0,0,122086.71,1
13043,32070553,Brown,709,Spain,Male,68,7,154122.39,3,1,1,41751.49,0
13044,64321701,Jones,539,Germany,Male,22,5,225204.72,2,1,1,95406.86,1
13045,33236342,Davis,395,France,Female,41,6,89648.63,2,1,0,148943.99,1
13046,17700787,Brown,528,Germany,Female,67,10,242500.57,3,0,0,111648.64,1
13047,23701194,Davis,655,France,Female,40,1,78692.54,3,1,1,89203.86,1
13048,14276522,Johnson,715,Spain,Male,32,9,72148.73,3,1,0,59615.71,1
13049,52391849,Davis,615,Spain,Female,29,9,243108.98,2,1,0,103410.83,1
13050,41212194,Williams,829,Spain,Male,57,0,28324.4,1,0,1,57898.46,1
13051,11528440,Williams,527,Germany,Male,63,2,122825.28,3,0,1,57635.04,0
13052,34995633,Miller,575,Germany,Male,40,10,10265.31,2,1,0,97481.36,0
13053,44262123,Miller,615,France,Female,65,7,246346.6,4,0,1,133381.29,0
13054,71286980,Davis,620,France,Female,39,4,216671.62,3,0,0,74236.85,1
13055,33682853,Johnson,394,France,Female,24,7,84357.47,1,1,1,56042.16,0
13056,93410041,Davis,396,France,Male,24,10,178695.48,2,1,1,98537.29,1
13057,93277262,Davis,767,Germany,Male,27,7,59180.5,3,1,0,101926.25,1
13058,22123519,Williams,824,France,Male,28,7,126593.81,4,0,1,35102.89,1
13059,42840457,Johnson,635,Germany,Male,40,6,228556.55,2,1,0,128566.56,1
13060,18132136,Davis,767,Spain,Male,52,9,213330.17,3,0,0,20030.99,1
13061,50776921,Smith,600,France,Female,66,0,196369.86,2,1,1,96508.47,1
13062,74473768,Brown,841,France,Male,43,9,93685.87,4,0,1,34586.62,0
13063,14799132,Williams,446,France,Female,39,7,222351.93,3,1,0,71888.08,0
13064,94355638,Davis,657,Germany,Male,22,0,195920.87,3,1,1,33931.88,1
13065,84271125,Brown,414,France,Female,41,5,15247.74,2,0,0,108484.47,1
13066,62187974,Miller,698,Spain,Male,27,4,189670.85,1,1,0,113121.16,1
13067,97772416,Johnson,832,Germany,Female,25,0,173220.54,3,1,1,94549.67,1
13068,77971988,Johnson,799,Germany,Male,21,2,213687.09,3,1,0,98840.9,1
13069,15157656,Miller,523,France,Male,40,9,103554.17,2,0,0,69048.5,1
13070,74867651,Williams,666,Spain,Female,22,7,242083.81,1,1,1,111614.15,0
13071,51907581,Miller,783,Germany,Male,31,9,241196.34,4,0,1,147840.69,1
13072,42346681,Jones,528,France,Female,20,2,215505.67,3,1,1,58685.3,1
13073,95551039,Williams,547,Spain,Male,63,7,119950.52,2,1,0,149065.0,0
13074,56821761,Brown,819,Spain,Female,55,1,167981.06,3,0,1,124071.19,1
13075,19880732,Jones,713,Germany,Female,28,7,33828.42,1,0,1,83455.42,1
13076,49882770,Johnson,536,France,Male,29,5,75119.69,4,1,1,97673.73,1
13077,79521616,Brown,784,Germany,Male,27,2,27131.52,3,0,1,85358.17,1
13078,39315263,Williams,553,Germany,Male,69,9,180994.21,1,1,0,98134.83,1
13079,15454118,Brown,413,Germany,Male,45,10,181195.7,4,1,0,60202.89,1
13080,11770847,Smith,459,Germany,Female,26,2,177828.42,2,1,0,112100.46,1
13081,60968601,Williams,548,Spain,Male,48,6,140617.24,4,0,1,48685.16,1
13082,20315887,Davis,837,Germany,Male,63,10,147346.41,3,0,1,26590.88,0
13083,38040439,Jones,611,France,Male,27,2,41865.69,4,1,1,36318.39,0
13084,15124948,Johnson,763,Germany,Male,64,10,247144.74,1,0,1,122727.05,0
13085,10575652,Williams,625,Spain,Female,65,7,222926.46,3,1,1,60091.61,1
13086,48415593,Williams,606,France,Male,40,8,223158.08,4,1,0,15030.43,0
13087,52404491,Jones,727,Germany,Female,46,5,189039.32,4,0,0,116255.65,1
13088,62071012,Williams,499,France,Male,47,9,11675.12,2,1,1,147270.07,0
13089,90464693,Davis,774,Spain,Female,31,6,21657.79,1,1,0,136378.33,1
13090,87990905,Williams,702,France,Female,26,9,104068.47,4,0,0,149331.17,1
13091,38635098,Smith,519,France,Male,27,6,32020.72,2,0,1,45471.14,1
13092,41411202,Smith,647,Spain,Male,49,10,146225.39,3,0,1,85544.85,0
13093,39041489,Williams,599,Spain,Female,63,1,69066.29,4,1,1,96883.8,0
13094,49695492,Davis,827,Germany,Female,52,1,84085.96,3,1,1,107188.96,0
13095,89306351,Brown,733,Germany,Female,58,9,13911.48,3,0,0,140170.62,1
13096,32871178,Smith,648,France,Female,21,0,170118.54,1,1,0,90888.73,0
